"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3697963";"";"0";"454.57";"0";"3.14";"BDBM121466";"Cc1cc(CC(=O)N[C@H]2CC[C@H](CCN3CCN(c4cccc5c4OCO5)CC3)CC2)on1";"Ki";"'='";"1.34";"nM";"8.87";"";"249878";"UO_0000065";"19.52";"0.37";"5.73";"11.08";"False";"CHEMBL3705361";"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resupended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 μg protein/well (D2, D3) and 15 μg protein/well (5-HT2A), respectively. The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 μl with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 μM-0.1 nM for 1 h at RT.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639169";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL241169";"";"0";"430.29";"0";"2.69";"27, NAE";"C=CCN1CCC[C@H]1CNC(=O)c1cc(I)cc(OC)c1OC";"Ki";"'='";"0.46";"nM";"9.34";"";"";"UO_0000065";"21.70";"0.55";"6.65";"18.38";"False";"CHEMBL941851";"Displacement of [3H]spiperone from dopamine D3 receptor in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139804";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"CHEMBL3308072";""
"CHEMBL313851";"";"0";"361.37";"0";"4.07";"(+/-)-5";"FC(F)(F)c1nc2c3c(ccc2[nH]1)CCC(CNCc1ccccc1)O3";"Ki";"'='";"263.0";"nM";"6.58";"";"";"UO_0000065";"18.21";"0.35";"2.51";"13.18";"False";"CHEMBL674991";"Affinity for the Human Dopamine receptor D3 was determined using membranes from CHO cells labeled with [3H]spiperone";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135019";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"CHEMBL3308072";""
"CHEMBL4469777";"";"0";"238.76";"0";"2.65";"12b";"CCc1cccc(N2CCN(C)CC2)c1Cl";"Ki";"'='";"13.6";"nM";"7.87";"";"";"UO_0000065";"32.95";"0.67";"5.22";"121.40";"False";"CHEMBL4429154";"Displacement of [3H]N-methylspiperone from human dopamine D3 receptor expressed in HEK293 cell membranes incubated for 1 hr by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4428060";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";""
"CHEMBL4517102";"";"0";"455.99";"0";"3.95";"25";"CCc1cccc(N2CCN(CC(O)CCNC(=O)c3cc4ccccc4o3)CC2)c1Cl";"EC50";"'='";"196.0";"nM";"6.71";"";"";"UO_0000065";"14.71";"0.29";"2.76";"9.73";"False";"CHEMBL4429159";"Agonist activity at human dopamine D3 receptor expressed in CHO cells assessed as stimulation of mitogenesis incubated for 16 hrs in presence of [3H]thymidine by scintillation spectrometric analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4428060";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3308072";""
"CHEMBL405292";"";"0";"311.36";"0";"2.19";"3c";"Fc1cccc(N2CCN(Cc3cc4ccccn4n3)CC2)n1";"Ki";"'='";"3400.0";"nM";"5.47";"";"";"UO_0000065";"17.56";"0.32";"3.28";"14.91";"False";"CHEMBL934520";"Displacement of [3H]spiperone from cloned human dopamine D3 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143102";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3308072";""
"CHEMBL4471669";"";"0";"280.84";"0";"3.82";"13b";"CCCCN1CCN(c2cccc(CC)c2Cl)CC1";"Ki";"'='";"0.363";"nM";"9.44";"";"";"UO_0000065";"33.61";"0.68";"5.62";"145.68";"False";"CHEMBL4429154";"Displacement of [3H]N-methylspiperone from human dopamine D3 receptor expressed in HEK293 cell membranes incubated for 1 hr by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4428060";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";""
"CHEMBL4459533";"";"0";"470.01";"0";"4.99";"20";"CCc1cc(Cl)c(OC)c(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1";"Ki";"'='";"3.19";"nM";"8.50";"";"";"UO_0000065";"18.08";"0.35";"3.51";"14.66";"False";"CHEMBL4429154";"Displacement of [3H]N-methylspiperone from human dopamine D3 receptor expressed in HEK293 cell membranes incubated for 1 hr by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4428060";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";""
"CHEMBL715";"OLANZAPINE";"4";"312.44";"0";"3.44";"Olanzapine";"Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1";"Ki";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"23.58";"0.46";"3.93";"23.86";"False";"CHEMBL827209";"Inhibition of [125I]iodosulpiride binding to human Dopamine receptor D3";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142715";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL4459533";"";"0";"470.01";"0";"4.99";"20";"CCc1cc(Cl)c(OC)c(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1";"IC50";"'='";"420.0";"nM";"6.38";"";"";"UO_0000065";"13.57";"0.26";"1.39";"11.00";"False";"CHEMBL4429160";"Antagonist activity at human dopamine D3 receptor expressed in CHO cells assessed as inhibition of quinpirole-stimulated mitogenesis incubated for 16 hrs in presence of [3H]thymidine by scintillation spectrometric analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4428060";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3308072";""
"CHEMBL102490";"";"0";"360.89";"0";"2.94";"12";"CS(=O)(=O)Nc1cc(OCCNCc2cccs2)ccc1Cl";"Ki";"'='";"27.8";"nM";"7.56";"";"";"UO_0000065";"20.94";"0.47";"4.62";"11.21";"False";"CHEMBL669163";"Binding affinity towards human cloned dopamine (hD3) receptor expressed in CHO cells using [3H]spiperone as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131356";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";"CHEMBL3308072";""
"CHEMBL4586327";"";"0";"254.76";"0";"2.32";"11a";"CCc1cc(Cl)c(OC)c(N2CCNCC2)c1";"Ki";"'='";"446.0";"nM";"6.35";"";"";"UO_0000065";"24.93";"0.51";"4.03";"25.92";"False";"CHEMBL4429154";"Displacement of [3H]N-methylspiperone from human dopamine D3 receptor expressed in HEK293 cell membranes incubated for 1 hr by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4428060";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";""
"CHEMBL54";"HALOPERIDOL";"4";"375.87";"0";"4.43";"Haloperidol";"O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1";"Ki";"'='";"7.8";"nM";"8.11";"";"";"UO_0000065";"21.57";"0.43";"3.68";"20.00";"True";"CHEMBL839545";"Binding affinity for human recombinant dopamine receptor D3";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138672";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL4067792";"";"0";"396.49";"0";"3.53";"14e";"N#Cc1ccc2c(c1)CN(C[C@@H]1C[C@H]1CNC(=O)c1ccnc3ccccc13)CC2";"Ki";"'='";"256.0";"nM";"6.59";"";"";"UO_0000065";"16.63";"0.30";"3.06";"9.55";"False";"CHEMBL4053561";"Displacement of [3H]N-methylspiperone from human D3 receptor expressed in HEK293 cell membranes after 1 hr by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052607";"1";"Scientific Literature";"J Med Chem";"2017";"CHEMBL3307715";""
"CHEMBL4089939";"";"0";"398.51";"0";"3.85";"18a";"N#Cc1ccc2c(c1)CN(C[C@@H]1C[C@H]1CCNC(=O)c1cc3ccccc3[nH]1)CC2";"Ki";"'='";"0.89";"nM";"9.05";"";"";"UO_0000065";"22.71";"0.41";"5.20";"12.58";"False";"CHEMBL4053561";"Displacement of [3H]N-methylspiperone from human D3 receptor expressed in HEK293 cell membranes after 1 hr by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052607";"1";"Scientific Literature";"J Med Chem";"2017";"CHEMBL3307715";""
"CHEMBL3797209";"";"0";"315.46";"0";"3.26";"15";"CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1";"Ki";"'='";"3.39";"nM";"8.47";"";"";"UO_0000065";"26.85";"0.50";"5.21";"28.07";"False";"CHEMBL3801666";"Displacement of [3H]7-OH-DPAT from human D3 receptor transfected in HEK293 cells measured after 60 mins by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3797097";"1";"Scientific Literature";"J. Med. Chem.";"2016";"CHEMBL3307715";""
"CHEMBL419792";"SUMANIROLE";"3";"203.25";"0";"0.47";"1; Sumanirole; U-95666E; PNU-95666E";"CN[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1";"Ki";"'='";"546.0";"nM";"6.26";"";"";"UO_0000065";"30.81";"0.57";"5.79";"12.57";"False";"CHEMBL3801666";"Displacement of [3H]7-OH-DPAT from human D3 receptor transfected in HEK293 cells measured after 60 mins by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3797097";"1";"Scientific Literature";"J. Med. Chem.";"2016";"CHEMBL3307715";""
"CHEMBL242218";"";"0";"471.60";"0";"3.57";"BDBM123845";"COc1ccccc1N1CCN(CC(O)CCNC(=O)c2ccc3c(c2)Cc2ccccc2-3)CC1";"Ki";"'='";"1.8";"nM";"8.74";"";"252893";"UO_0000065";"18.54";"0.34";"5.17";"13.45";"False";"CHEMBL3705176";"Binding Assay: Methods for performing in vitro dopamine receptor binding studies are described in Huang et al. J. Med. Chem. 44:1815-1826 (2001) and Luedtke et al. Synapse 38:438-439 (2000). These papers describe radioactively labeled dopamine receptor selective ligands binding with picomolar affinity and nonselectivity to D2 and D3 dopamine receptors expressed in Sf9 and HEK 293 cells. 125I-IABN binds with 7- to 10-fold lower affinity to human D4.4 dopamine receptors expressed in HEK 293 cells. Dissociation constants (Kd) calculated from kinetic experiments were found to be in agreement with equilibrium Kd values obtained from saturation binding studies. Saturation plots of the binding of 125I-IABN with rat caudate membrane preparations were monophasic and exhibited low nonspecific binding.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638880";"37";"BindingDB Database";"";"2014";"CHEMBL3308860";""
"CHEMBL3800633";"";"0";"418.50";"0";"3.14";"22a";"CN(CCCCNC(=O)c1cc2ccccc2o1)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1";"Ki";"'='";"256.0";"nM";"6.59";"";"";"UO_0000065";"15.75";"0.29";"3.45";"7.92";"False";"CHEMBL3801666";"Displacement of [3H]7-OH-DPAT from human D3 receptor transfected in HEK293 cells measured after 60 mins by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3797097";"1";"Scientific Literature";"J. Med. Chem.";"2016";"CHEMBL3307715";""
"CHEMBL1774386";"";"0";"464.37";"1";"5.02";"8d";"O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1";"Kd";"'='";"0.03";"nM";"10.52";"";"";"UO_0000065";"22.66";"0.46";"5.50";"21.60";"False";"CHEMBL1777237";"Binding affinity to human dopamine D3/E2 loop of D2 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1772985";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3307715";""
"CHEMBL4100183";"";"0";"437.50";"0";"2.35";"16c";"O=C1COc2c(N3CCN(CCCCOc4ccn5nccc5c4)CC3)ccc(O)c2N1";"Ki";"'='";"0.71";"nM";"9.15";"";"";"UO_0000065";"20.91";"0.39";"6.80";"9.99";"False";"CHEMBL4015808";"Displacement of [3H]spiperone from human D3R expressed in CHO cell membranes by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4014323";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4285942";"";"0";"481.86";"0";"4.81";"1.HCl";"Cl.O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1";"Ki";"'='";"15.6";"nM";"7.81";"";"";"UO_0000065";"17.53";"0.36";"3.00";"15.20";"False";"CHEMBL4259824";"Displacement of [3H]-sulpiride from human D3 receptor expressed in HEK293 cells after 150 mins by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4257542";"1";"Scientific Literature";"MedChemComm";"2018";"None";""
"CHEMBL458001";"";"0";"500.00";"1";"4.27";"8";"O=C(Nc1cccc(Cn2ncc(N3CCNCC3)c(Cl)c2=O)c1)c1ccc(-c2ccccc2)cc1";"Ki";"'='";"812.83";"nM";"6.09";"";"";"UO_0000065";"12.18";"0.23";"1.82";"7.68";"False";"CHEMBL991396";"Displacement of [125I]iodosulpiride from dopamine D3 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143385";"1";"Scientific Literature";"J. Med. Chem.";"2009";"CHEMBL3308072";""
"CHEMBL4083239";"";"0";"462.55";"0";"3.10";"12a";"O=C1CCc2ccc(OCCCCN3CCN(c4ccc(O)c5[nH]c(=O)ccc45)CC3)cc2N1";"Ki";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"17.12";"0.32";"4.82";"8.09";"False";"CHEMBL4015808";"Displacement of [3H]spiperone from human D3R expressed in CHO cell membranes by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4014323";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4102628";"";"0";"476.58";"0";"3.49";"13a";"O=C1CCc2ccc(OCCCCN3CCCN(c4ccc(O)c5[nH]c(=O)ccc45)CC3)cc2N1";"Ki";"'='";"1.9";"nM";"8.72";"";"";"UO_0000065";"18.30";"0.34";"5.23";"8.91";"False";"CHEMBL4015808";"Displacement of [3H]spiperone from human D3R expressed in CHO cell membranes by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4014323";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL315772";"";"0";"328.84";"0";"4.06";"3d";"CN(C)CC1CC2c3ccccc3Cc3ccc(Cl)cc3N2O1";"IC50";"'='";"0.5495";"nM";"9.26";"";"";"UO_0000065";"28.16";"0.55";"5.20";"58.94";"True";"CHEMBL679223";"Binding affinity for human cloned Dopamine receptor D3";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135381";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL4554053";"";"0";"447.54";"0";"2.88";"5i";"NC(=O)c1ccn(-c2cccc(OC(=O)NCCCN3CCN(c4ccccc4)CC3)c2)c1";"Ki";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"16.69";"0.31";"4.59";"8.05";"False";"CHEMBL4409080";"Displacement of [3H]-spiperone from human D3 receptor expressed in CHO cells co-expressing Galpha16 incubated for 120 mins by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4406846";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3308072";""
"CHEMBL241225";"";"0";"431.58";"0";"4.93";"25a";"COc1ccccc1NC1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1";"Ki";"'='";"18.4";"nM";"7.74";"";"";"UO_0000065";"17.92";"0.33";"2.81";"14.43";"False";"CHEMBL897620";"Displacement of [3H]spiperone from human D3 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137479";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"CHEMBL3308072";""
"CHEMBL602065";"";"0";"444.62";"0";"4.33";"1b, D-354";"CCCN(CCN1CCN(c2ccnc3ccccc23)CC1)[C@H]1CCc2c(O)cccc2C1";"Ki";"'='";"0.186";"nM";"9.73";"";"";"UO_0000065";"21.88";"0.40";"5.40";"22.71";"False";"CHEMBL1065655";"Displacement of [3H]spiperone from cloned dopamine D3 receptor expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157569";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3307715";""
"CHEMBL1169904";"";"0";"370.88";"0";"4.31";"1b";"COc1cccc2[nH]cc(CN3CCC(O)(c4ccc(Cl)cc4)CC3)c12";"Ki";"'='";"250.0";"nM";"6.60";"";"";"UO_0000065";"17.80";"0.35";"2.29";"13.62";"False";"CHEMBL1176479";"Displacement of [125I]ABN from human dopamine D3 receptor expressed in HEK293 cells after 60 mins by gamma counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177670";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"CHEMBL3307715";""
"CHEMBL1169896";"";"0";"465.51";"0";"3.70";"25";"CN1CN(c2ccccc2)C2(CCN(Cc3coc4ccccc34)CC2)C1=O.O=C(O)C(=O)O";"Ki";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"23.11";"0.42";"4.98";"21.73";"False";"CHEMBL1176479";"Displacement of [125I]ABN from human dopamine D3 receptor expressed in HEK293 cells after 60 mins by gamma counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177670";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"CHEMBL3307715";""
"CHEMBL2165679";"";"0";"319.45";"0";"2.12";"17";"CCC(=O)NCCCCN1CCN(c2ccccc2OC)CC1";"Ki";"'='";"38.6";"nM";"7.41";"";"";"UO_0000065";"23.21";"0.44";"5.29";"16.54";"False";"CHEMBL2167999";"Displacement of [125I]IABN from human D3 receptor expressed in HEK293 cells after 60 mins by gamma counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163237";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3307715";""
"CHEMBL4442936";"";"0";"505.10";"1";"5.63";"17g";"CCCN(CCCSc1nnc(-c2ccccc2)n1C)CC1CC1c1cc(F)ccc1OC.Cl";"Ki";"'='";"87.1";"nM";"7.06";"";"";"UO_0000065";"15.06";"0.29";"1.43";"16.35";"False";"CHEMBL4406062";"Displacement of [3H]-N-methylspiperone from recombinant human D3 receptor (unknown origin) measured after 90 mins by microbeta scintillation counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402598";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4439544";"";"0";"508.92";"1";"6.50";"(1R,2R)-30q";"CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)C[C@@H]1C[C@H]1c1cccc(Cl)c1Cl.Cl";"Ki";"'='";"2.2";"nM";"8.66";"";"";"UO_0000065";"18.32";"0.37";"2.16";"17.99";"False";"CHEMBL4406062";"Displacement of [3H]-N-methylspiperone from recombinant human D3 receptor (unknown origin) measured after 90 mins by microbeta scintillation counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402598";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL26789";"";"0";"248.37";"0";"2.62";"15";"CCCCN1CCN(c2ccccc2OC)CC1";"Ki";"'='";"23.9";"nM";"7.62";"";"";"UO_0000065";"30.69";"0.58";"5.00";"48.51";"True";"CHEMBL2167999";"Displacement of [125I]IABN from human D3 receptor expressed in HEK293 cells after 60 mins by gamma counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163237";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3307715";""
"CHEMBL4443441";"";"0";"410.52";"0";"3.17";"22";"C[C@H]1COC(c2ccc(N)nc2)CN1CCCCOc1ccc2c(c1)NC(=O)CC2";"Ki";"'='";"173.0";"nM";"6.76";"";"";"UO_0000065";"16.47";"0.31";"3.59";"7.54";"False";"CHEMBL4361372";"Displacement of [3H]-(R)-(+)-7-OH-DPAT from recombinant human D3 receptor expressed in HEK293 cell membranes measured after 90 mins by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4359839";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL4105030";"";"0";"423.52";"0";"3.13";"12f";"COc1ccccc1N1CCN(CCCCOc2ccn3nc(/C=N/O)cc3c2)CC1";"EC50";"'='";"70.0";"nM";"7.16";"";"";"UO_0000065";"16.89";"0.32";"4.02";"9.56";"False";"CHEMBL4010161";"Agonist activity at human Dopamine D3 receptor expressed in HEK293T cell membranes coexpressing GalphaoA incubated for 30 mins measured after 75 mins by [35S]GTPgammaS binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007455";"1";"Scientific Literature";"J Med Chem";"2017";"CHEMBL3706569";""
